1716	24
1717	69
1718	75
1719	69
1720	32
1721	23
1722	81
1723	96
1724	72
1725	44
1726	68
1727	26
1728	4
1729	30
1730	12
1731	61
1732	75
1733	83
1734	41
1735	25
1736	96
1737	39
1738	28
1739	66
1740	88
1741	39
1742	76
1743	60
1744	69
1745	89
1746	15
1747	53
1748	57
1749	76
1750	83
1751	63
1752	13
1753	32
1754	35
1755	60
1756	61
1757	96
1758	51
1759	34
1760	31
1761	96
1762	51
1763	85
1764	76
1765	38
1766	53
1767	25
1768	78
1769	65
1770	65
1771	38
1772	44
1773	44
1774	66
1775	43
1776	99
1777	65
1778	15
1779	90
1780	15
1781	13
1782	72
1783	33
1784	14
1785	0
1786	76
1787	26
1788	1
1789	91
1790	81
1791	45
1792	62
1793	75
1794	34
1795	96
1796	8
1797	49
1798	40
1799	48
1800	63
1801	60
1802	3
1803	18
1804	8
1805	98
1806	29
1807	82
1808	36
1809	38
1810	87
1811	35
1812	51
1813	19
1814	55
1815	5
1816	79
1817	55
1818	93
1819	73
1820	79
1821	1
1822	13
1823	2
1824	97
1825	8
1826	51
1827	13
1828	8
1829	20
1830	51
1831	74
1832	13
1833	7
1834	52
1835	78
1836	76
1837	72
1838	32
1839	62
1840	20
1841	37
1842	69
1843	10
1844	43
1845	84
1846	31
1847	59
1848	67
1849	24
1850	10
1851	58
1852	63
1853	73
1854	35
1855	29
1856	62
1857	74
1858	4
1859	70
1860	18
1861	92
1862	53
1863	88
1864	32
1865	11
1866	7
1867	14
1868	89
1869	28
1870	63
1871	10
1872	82
1873	26
1874	78
1875	17
1876	85
1877	15
1878	40
1879	21
1880	43
1881	12
1882	48
1883	18
1884	25
1885	45
1886	16
1887	83
1888	11
1889	98
1890	34
1891	97
1892	8
1893	35
1894	67
1895	73
1896	25
1897	43
1898	19
1899	62
1900	5
1901	57
1902	3
1903	10
1904	58
1905	12
1906	26
1907	49
1908	23
1909	68
1910	75
1911	57
1912	26
1913	74
1914	64
1915	2
1916	49
1917	84
1918	92
1919	39
1920	68
1921	19
1922	17
1923	79
1924	73
1925	38
1926	84
1927	9
1928	60
1929	56
1930	46
1931	89
1932	74
1933	35
1934	75
1935	14
1936	38
1937	84
1938	65
1939	2
1940	3
1941	79
1942	36
1943	51
1944	2
1945	22
1946	73
1947	97
1948	35
1949	98
1950	38
1951	9
1952	70
1953	47
1954	37
1955	95
1956	69
1957	2
1958	89
1959	88
1960	5
1961	37
1962	86
1963	96
1964	71
1965	86
1966	11
1967	67
1968	12
1969	45
1970	79
1971	60
1972	24
1973	83
1974	49
1975	77
1976	77
1977	41
1978	10
1979	90
1980	64
1981	7
1982	82
1983	30
1984	17
1985	74
1986	82
1987	51
1988	68
1989	65
1990	73
1991	27
1992	39
1993	87
1994	48
1995	75
1996	92
1997	86
1998	96
1999	68
2000	77
2001	15
2002	64
2003	98
2004	15
2005	74
2006	41
2007	41
2008	47
2009	67
2010	83
2011	44
2012	86
2013	51
2014	88
2015	88
2016	37
2017	89
2018	80
2019	69
2020	39
2021	16
2022	24
2023	97
2024	71
2025	74
2026	92
2027	37
2028	49
2029	11
2030	25
2031	70
2032	36
2033	88
2034	0
2035	65
2036	22
2037	51
2038	1
2039	50
2040	85
2041	3
2042	47
2043	76
2044	23
2045	58
2046	5
2047	13
2048	17
2049	71
2050	43
2051	90
2052	16
2053	80
2054	75
2055	70
2056	81
2057	77
2058	71
2059	8
2060	39
2061	49
2062	55
2063	15
2064	98
2065	9
2066	91
2067	9
2068	63
2069	2
2070	27
2071	72
2072	91
2073	74
2074	36
2075	22
2076	14
2077	84
2078	53
2079	17
2080	98
2081	17
2082	90
2083	74
2084	33
2085	11
2086	89
2087	54
2088	80
2089	8
2090	30
2091	62
2092	4
2093	52
2094	97
2095	85
2096	79
2097	9
2098	76
2099	10
2100	0
2101	83
2102	42
2103	28
2104	5
2105	23
2106	20
2107	65
2108	95
2109	26
2110	99
2111	86
2112	20
2113	23
2114	67
2115	13
2116	44
2117	47
2118	26
2119	62
2120	41
2121	8
2122	20
2123	56
2124	18
2125	88
2126	64
2127	0
2128	46
2129	41
2130	49
2131	31
2132	67
2133	30
2134	87
2135	29
2136	30
2137	67
2138	85
2139	58
2140	99
2141	98
2142	79
2143	78
2144	38
2145	8
2146	56
2147	6
2148	15
2149	10
2150	23
2151	25
2152	43
2153	21
2154	4
2155	38
2156	16
2157	42
2158	19
2159	54
2160	73
2161	96
2162	36
2163	6
2164	27
2165	67
2166	65
2167	67
2168	35
2169	61
2170	77
2171	98
2172	72
2173	93
2174	17
2175	72
2176	49
2177	93
2178	46
2179	66
2180	50
2181	2
2182	32
2183	63
2184	83
2185	10
2186	34
2187	51
2188	46
2189	32
2190	58
2191	5
2192	29
2193	16
2194	2
2195	65
2196	25
2197	98
2198	29
2199	2
2200	99
2201	46
2202	17
2203	87
2204	64
2205	47
2206	90
2207	73
2208	84
2209	33
2210	14
2211	73
2212	87
2213	65
2214	43
2215	37
2216	13
2217	91
2218	85
2219	72
2220	16
2221	95
2222	6
2223	84
2224	85
2225	13
2226	99
2227	9
2228	27
2229	36
2230	34
2231	31
2232	35
2233	94
2234	97
2235	29
2236	93
2237	40
2238	62
2239	67
2240	49
2241	32
2242	66
2243	39
2244	75
2245	85
2246	6
2247	74
2248	37
2249	54
2250	79
2251	89
2252	18
2253	99
2254	50
2255	67
2256	99
2257	28
2258	52
2259	37
2260	62
2261	83
2262	36
2263	89
2264	27
2265	96
2266	21
2267	86
2268	25
2269	1
2270	12
2271	36
2272	93
2273	20
2274	91
2275	72
2276	87
2277	1
2278	29
2279	86
2280	30
2281	12
2282	94
2283	18
2284	89
2285	53
2286	26
2287	15
2288	75
2289	12
2290	83
2291	47
2292	83
2293	32
2294	12
2295	1
2296	23
2297	92
2298	41
2299	8
2300	35
2301	52
2302	44
2303	63
2304	83
2305	74
2306	61
2307	7
2308	42
2309	4
2310	39
2311	41
2312	73
2313	72
2314	4
2315	43
2316	43
2317	31
2318	99
2319	83
2320	51
2321	2
2322	76
2323	1
2324	81
2325	75
2326	53
2327	21
2328	90
2329	87
2330	1
2331	56
2332	72
2333	54
2334	91
2335	57
2336	81
2337	93
2338	16
2339	29
2340	19
2341	64
2342	12
2343	16
2344	17
2345	55
2346	91
2347	79
2348	74
2349	58
2350	53
2351	87
2352	93
2353	78
2354	77
2355	12
2356	88
2357	88
2358	40
2359	47
2360	13
2361	25
2362	48
2363	78
2364	66
2365	92
2366	92
2367	69
2368	56
2369	2
2370	24
2371	70
2372	97
2373	28
2374	69
2375	54
2376	43
2377	24
2378	12
2379	28
2380	33
2381	95
2382	46
2383	47
2384	85
2385	15
2386	85
2387	64
2388	72
2389	64
2390	60
2391	90
2392	55
2393	81
2394	72
2395	85
2396	39
2397	8
2398	7
2399	11
2400	75
2401	92
2402	76
2403	98
2404	17
2405	44
2406	33
2407	92
2408	67
2409	4
2410	71
2411	8
2412	52
2413	28
2414	73
2415	36
2416	93
2417	9
2418	28
2419	68
2420	17
2421	77
2422	85
2423	79
2424	77
2425	67
2426	55
2427	23
2428	5
2429	31
2430	81
2431	47
2432	95
2433	65
2434	42
2435	16
2436	24
2437	20
2438	65
2439	72
2440	84
2441	86
2442	96
2443	95
2444	4
2445	43
2446	99
2447	45
2448	74
2449	6
2450	33
2451	74
2452	88
2453	44
2454	40
2455	40
2456	11
2457	80
2458	3
2459	98
2460	66
2461	58
2462	21
2463	54
2464	76
2465	9
2466	64
2467	77
2468	43
2469	99
2470	0
2471	52
2472	11
2473	44
2474	31
2475	79
2476	23
2477	14
2478	66
2479	30
2480	55
2481	87
2482	30
2483	68
2484	3
2485	70
2486	40
2487	83
2488	28
2489	68
2490	82
2491	55
2492	5
2493	55
2494	28
2495	23
2496	42
2497	13
2498	16
2499	93
2500	16
2501	23
2502	70
2503	83
2504	24
2505	54
2506	27
2507	26
2508	99
2509	95
2510	90
2511	52
2512	94
2513	34
2514	97
2515	23
2516	84
2517	81
2518	74
2519	80
2520	81
2521	22
2522	81
2523	98
2524	38
2525	48
2526	49
2527	34
2528	80
2529	20
2530	56
2531	0
2532	89
2533	7
2534	76
2535	78
2536	22
2537	21
2538	50
2539	5
2540	6
2541	32
2542	89
2543	94
2544	44
2545	87
2546	91
2547	34
2548	94
2549	2
2550	1
2551	93
2552	90
2553	35
2554	60
2555	70
2556	38
2557	64
2558	33
2559	48
2560	11
2561	99
2562	29
2563	42
2564	5
2565	7
2566	77
2567	19
2568	63
2569	53
2570	75
2571	92
2572	66
2573	19
2574	94
2575	52
2576	29
2577	13
2578	20
2579	51
2580	65
2581	78
2582	33
2583	48
2584	86
2585	62
2586	31
2587	32
2588	75
2589	42
2590	99
2591	7
2592	18
2593	42
2594	27
2595	50
2596	92
2597	7
2598	14
2599	48
2600	64
2601	5
2602	21
2603	3
2604	2
2605	14
2606	70
2607	74
2608	40
2609	13
2610	4
2611	56
2612	89
2613	11
2614	91
2615	60
2616	58
2617	80
2618	2
2619	80
2620	47
2621	92
2622	55
2623	21
2624	46
2625	84
2626	42
2627	37
2628	67
2629	79
2630	82
2631	84
2632	16
2633	57
2634	10
2635	81
2636	55
2637	79
2638	11
2639	77
2640	22
2641	90
2642	15
2643	82
2644	7
2645	23
2646	54
2647	98
2648	18
2649	72
2650	53
2651	78
2652	49
2653	40
2654	54
2655	26
2656	3
2657	1
2658	70
2659	35
2660	16
2661	79
2662	18
2663	40
2664	21
2665	22
2666	56
2667	64
2668	15
2669	57
2670	25
2671	28
2672	71
2673	93
2674	25
2675	37
2676	29
2677	24
2678	67
2679	0
2680	1
2681	27
2682	60
2683	82
2684	8
2685	60
2686	27
2687	84
2688	24
2689	18
2690	83
2691	8
2692	21
2693	59
2694	28
2695	99
2696	51
2697	84
2698	0
2699	82
2700	8
2701	11
2702	10
2703	87
2704	54
2705	2
2706	22
2707	48
2708	13
2709	44
2710	97
2711	36
2712	92
2713	60
2714	71
2715	67
2716	39
2717	79
2718	2
2719	85
2720	50
2721	63
2722	21
2723	47
2724	84
2725	15
2726	99
2727	65
2728	20
2729	6
2730	54
2731	7
2732	40
2733	91
2734	85
2735	71
2736	68
2737	87
2738	26
2739	25
2740	10
2741	30
2742	56
2743	29
2744	91
2745	92
2746	57
2747	7
2748	67
2749	49
2750	60
2751	69
2752	73
2753	15
2754	19
2755	2
2756	11
2757	11
2758	4
2759	98
2760	70
2761	37
2762	2
2763	29
2764	49
2765	80
2766	75
2767	83
2768	16
2769	83
2770	44
2771	54
2772	28
2773	61
2774	57
2775	40
2776	45
2777	51
2778	40
2779	95
2780	85
2781	33
2782	37
2783	74
2784	36
2785	67
2786	59
2787	87
2788	45
2789	68
2790	9
2791	83
2792	85
2793	36
2794	16
2795	26
2796	18
2797	70
2798	26
2799	95
2800	91
2801	4
2802	54
2803	84
2804	43
2805	31
2806	0
2807	92
2808	31
2809	0
2810	78
2811	30
2812	66
2813	25
2814	35
2815	18
2816	44
2817	58
2818	31
2819	18
2820	43
2821	48
2822	6
2823	47
2824	18
2825	23
2826	68
2827	68
2828	43
2829	80
2830	86
2831	71
2832	21
2833	98
2834	86
2835	19
2836	59
2837	27
2838	87
2839	61
2840	1
2841	67
2842	28
2843	35
2844	13
2845	28
2846	4
2847	52
2848	49
2849	89
2850	5
2851	49
2852	27
2853	0
2854	90
2855	30
2856	37
2857	24
2858	50
2859	60
2860	29
2861	4
2862	70
2863	80
2864	94
2865	38
2866	46
2867	42
2868	45
2869	44
2870	64
2871	79
2872	62
2873	97
2874	78
2875	89
2876	5
2877	10
2878	72
2879	4
2880	26
2881	55
2882	39
2883	58
2884	63
2885	88
2886	49
2887	29
2888	34
2889	25
2890	13
2891	25
2892	54
2893	33
2894	86
2895	97
2896	49
2897	32
2898	8
2899	30
2900	19
2901	52
2902	91
2903	23
2904	99
2905	86
2906	44
2907	9
2908	57
2909	71
2910	90
2911	83
2912	32
2913	53
2914	46
2915	43
2916	69
2917	53
2918	64
2919	43
2920	16
2921	30
2922	55
2923	70
2924	88
2925	75
2926	47
2927	94
2928	63
2929	55
2930	73
2931	39
2932	71
2933	30
2934	51
2935	64
2936	64
2937	53
2938	94
2939	19
2940	98
2941	3
2942	98
2943	76
2944	19
2945	14
2946	66
2947	30
2948	43
2949	33
2950	18
2951	28
2952	96
2953	32
2954	6
2955	94
2956	37
2957	98
2958	88
2959	80
2960	75
2961	28
2962	89
2963	97
2964	72
2965	66
2966	20
2967	2
2968	44
2969	59
2970	36
2971	83
2972	21
2973	38
2974	33
2975	23
2976	50
2977	59
2978	19
2979	35
2980	72
2981	29
2982	3
2983	64
2984	66
2985	66
2986	47
2987	82
2988	15
2989	50
2990	73
2991	78
2992	82
2993	10
2994	80
2995	64
2996	86
2997	16
2998	87
2999	58
